ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.457164758,263.0367045,31085.08343,1.683992581,,584.6043537,11.809444,45.50136205,4.106543052,0
5.27222756,206.3131847,42210.88524,8.849716665,,410.6485372,11.92799853,46.54036847,5.068556189,0
7.29195704,202.3290442,21891.67716,7.628746942,339.8290139,379.2701222,7.654955683,64.02152285,4.237643894,0
7.803833221,223.6881109,37376.79299,6.664969395,,343.7640131,16.6974084,74.78243416,2.907387267,0
6.844350911,197.4604694,23608.86224,8.396404626,,526.4259147,10.87809626,62.03714341,2.877062813,0
5.608745232,152.9540623,19835.98077,9.345981465,323.3933402,596.0763683,14.38072463,49.4282521,4.644211645,0
5.701154645,233.5150425,41411.60171,5.895464025,310.1605449,509.7678877,22.68683674,73.75188269,3.403136416,0
5.412762498,226.5864876,45510.58432,7.070185248,307.6214615,420.124761,21.94018962,58.851736,4.091205593,0
,208.177464,17264.84092,3.296157321,387.0708235,631.3042163,8.404570009,68.30059035,3.912148351,0
5.018132384,169.3972377,29072.03812,10.71147541,297.0132721,467.2180731,15.91376093,23.79295047,4.286478967,0
4.552238411,197.076934,25969.21512,8.865421999,,461.8362776,12.85340479,69.33505684,3.932804334,0
,203.5059212,21417.59361,6.072637611,319.522689,348.5273214,12.61296618,68.64254526,4.613578722,0
7.025305942,202.809081,23502.8578,5.2390132,335.5487189,471.1317159,13.89151934,63.75185484,5.989542791,0
5.770620969,194.5001438,16173.72709,6.341797302,318.7889329,387.1304829,12.04291419,52.51226111,4.240821478,0
8.437875983,183.1066249,12856.92869,7.400019481,361.7796821,587.022609,15.92692077,77.95126165,3.815468994,0
5.907078269,213.4710813,41839.45645,7.924762107,312.3299474,357.2589703,15.59896478,54.42187895,4.296479909,0
6.89834133,187.4153064,19024.48553,6.915070212,,428.7869759,12.58016151,44.38021005,5.371284156,0
10.25273437,217.7366692,9651.874826,4.338353353,369.2977086,528.1216265,18.66140305,54.15044964,3.290372492,0
8.206499938,182.9053594,18949.97554,6.662948925,347.132562,332.8553213,18.32840115,66.68838419,4.22512093,0
7.286167388,208.4440851,30879.02668,6.856967134,336.0488317,352.6021464,10.56645201,64.02533282,4.686019916,0
8.809296432,226.1059008,18140.59427,4.930380712,320.7993822,350.1166859,14.33883976,64.33463735,3.87905374,0
6.641500687,198.8844095,27867.48676,7.327729345,318.4083972,573.7237623,13.19171963,81.55111393,4.694311216,0
6.145148361,197.5410721,39657.27211,9.900159427,288.1578825,319.4340326,11.58737783,120.030077,4.600885755,0
5.906441765,177.8913689,27296.29404,8.86926796,312.0157982,385.8128184,13.93868558,60.6137952,4.807495942,0
5.38984593,163.3443524,19646.23342,9.092721173,314.2375769,491.750448,15.49632541,48.68658362,3.577674921,0
5.006562979,160.496448,27218.82198,11.54319047,289.9757767,303.2563429,16.56939117,70.69906614,3.665205612,0
6.5036382,163.2566344,15000.18777,7.641833653,334.1031198,517.4283917,17.5306595,37.76551768,4.963184434,0
9.606858896,200.8421428,18907.64284,7.515087433,,370.903807,11.35873535,64.37118274,4.405351952,0
8.742229882,179.4098037,9694.354896,6.577127954,368.504321,323.7440125,13.92500999,85.77932445,2.842393186,0
8.394397412,187.6434114,10603.09802,7.840260507,352.8356398,376.2411457,13.3748312,58.95000171,2.83390143,0
,204.9238286,12556.75405,5.789007614,359.9517664,610.7675763,16.01264274,52.44232579,3.257744181,0
3.841205038,186.9177655,19988.64926,7.174952252,,483.3342093,13.42280176,74.3817014,3.635634543,0
4.301373467,148.7377009,26640.07219,9.242652787,316.7644065,365.8353748,12.51573371,54.08228912,3.067626699,0
9.895889213,210.6540407,13189.51938,4.945127888,,481.1367926,11.76345297,49.85192787,3.813428659,0
4.319440673,186.0561786,30565.57839,9.811168422,276.833932,282.6874021,13.448689,,3.241972101,0
8.313773604,196.5476964,11310.95831,5.31081523,364.4050673,607.9158477,8.457141855,76.69457951,4.290071516,0
,179.1492874,4784.967879,5.702186724,378.3982185,517.4961422,14.38722368,68.68702415,2.380084227,0
3.410359671,207.3974729,49074.73041,5.667433467,301.9750112,351.5203926,15.98737034,86.63918586,3.721765769,0
7.510943342,182.1928474,17100.88743,5.948784613,357.2657321,499.0950566,20.72580591,60.67093893,3.342409054,0
6.978290868,191.8584841,26189.64706,7.279433195,317.1841649,564.6475642,19.42689332,50.50653975,4.931878079,0
,164.3784333,15908.56187,11.20868834,,360.8142964,17.23957738,60.17911856,4.380978304,0
7.46072722,237.5796125,25222.956,7.277442762,316.5623313,377.68222,5.914617068,62.04418318,3.949014618,0
,190.0466609,18327.43843,7.89876486,354.4192485,445.9284558,12.9022129,63.45662029,4.54358117,0
7.220165553,204.7683905,15658.08628,3.842731892,,407.3750465,15.15058155,64.98911647,4.398685036,0
8.790851189,187.4398122,7850.641892,6.359942193,,384.920771,16.72237609,77.90267257,3.480271755,0
,198.2344083,26486.18144,6.472958397,,472.6937251,11.03223999,63.72979506,4.148611317,0
,219.0133284,29433.42378,9.384055554,302.7673475,426.4307202,17.30747582,70.06030294,5.77661102,0
9.049166054,169.5092544,4343.356611,5.780822621,386.7004633,471.9253772,16.17062839,62.72208468,2.814000683,0
9.515140615,199.0813173,9082.816175,5.976549511,367.2307922,501.4468337,12.87712332,55.77068996,3.812887661,0
6.14524294,213.1755888,20417.26442,6.243743093,,435.3765288,23.51477377,81.2991332,4.09093992,0
7.494212047,210.3472757,29252.50111,5.92270426,339.846577,445.0612309,16.91711276,84.86854829,5.492704955,0
7.091885817,221.1914756,29091.2071,5.134960397,,515.0599861,19.57827271,62.62732956,5.116406585,0
6.624572528,172.0554707,14877.28974,7.07993397,338.4412768,405.8180972,15.65614883,58.56053052,4.333720849,0
6.032188903,200.4207555,32882.15594,6.516518928,352.0186379,349.9821732,14.10482106,43.37680777,3.423831621,0
6.344095425,164.8172074,14973.29736,10.70701558,316.1444504,337.219448,19.4116987,64.38496987,3.843484016,0
,209.7660217,27382.76933,7.432312246,323.9556317,301.2028853,13.97073238,62.73859411,4.10343896,0
7.459144859,217.7001303,19436.50354,4.639115858,352.4244392,494.0943388,14.46029465,57.19618849,3.841052038,0
6.361666803,175.0439989,25833.85171,8.243781227,333.9471072,302.1907102,10.55857558,70.10769298,3.681765114,0
9.011588754,228.9195192,25208.15184,6.767010378,,380.1452048,15.5183225,,2.897292531,0
7.466213132,223.1841808,18261.69494,5.206596781,,456.2621506,14.02354722,99.13033596,2.081845657,0
5.739816333,189.8277886,15825.44032,8.110140337,313.0573324,425.0167571,14.89918076,81.37390676,2.722571208,0
7.785106673,174.8893609,13404.25433,7.517805733,,491.4317215,13.82554783,75.05942633,4.904613044,0
7.138586781,180.9037778,9727.65317,5.70642862,,399.9548334,15.9523928,67.70284899,3.272429761,0
8.805177745,157.2319816,4728.650671,8.848262224,356.7736375,299.2797747,9.439925286,61.64059674,5.176205069,0
8.003031485,186.4630821,15007.27268,7.697323746,355.7260064,561.6131872,10.15323287,67.0003505,3.137551206,0
7.157337864,214.0101011,23718.55201,3.924366893,343.7643769,506.899657,15.44604899,,5.183622115,0
6.427365144,202.9449791,20920.25156,5.527620653,338.5823539,332.6127519,12.80902397,75.10133404,3.568823153,0
6.124672271,179.5797525,27951.61307,8.075626886,303.6469276,467.171822,13.83511668,69.01748768,3.631006709,0
8.457901037,228.7321522,16061.5901,4.142485399,356.3048253,370.7121076,14.06171029,82.36469151,4.914276095,0
5.772197394,200.1449708,27840.69421,7.132239773,318.6434912,414.0150432,15.55010138,62.52127369,3.078985839,0
,220.976049,11562.43551,6.033392289,359.1869012,406.466385,14.14931749,59.37321782,4.589161805,0
6.760790523,192.1426205,19089.94856,4.36452141,345.0188972,457.5548272,13.27252598,,4.905490433,0
7.895045662,174.6926854,10465.2616,7.668315445,350.535418,472.0429124,14.63390897,60.86223373,3.084431233,0
8.576739928,221.1502583,24897.2866,6.222626356,341.80921,389.2927845,15.95213165,36.0825831,3.916114733,0
5.596729818,229.2950981,44652.36387,6.500953108,323.999049,424.2570133,12.36182677,40.41209769,3.826158191,0
8.145632374,218.4408042,31350.27577,5.507649678,334.6448874,376.6698777,14.88630503,52.41577465,4.307547519,0
6.665495068,222.4877721,25319.91387,4.970958566,339.0597496,318.5643304,19.36869791,72.71677464,3.928495392,0
6.499067998,173.7688739,23734.84621,9.00905572,330.1646816,593.5617556,13.98629365,63.69387601,4.355880125,0
9.735889388,209.7615128,10897.15029,6.106566876,358.1931208,449.3677902,13.91164543,47.10018614,5.573210319,0
9.268281895,204.3604853,14333.53802,9.070126287,328.2979468,431.4754122,11.93480194,90.90179972,5.255703382,0
,180.8930357,17705.60862,6.22331218,350.1952531,447.937123,10.46102466,32.07486348,3.9991255,0
10.0596421,175.8758278,5232.913254,9.674174823,,477.9837557,16.47052774,62.60455114,3.81878876,0
6.475885399,177.2949494,16532.82882,10.09658797,305.2489447,466.64942,6.776145723,65.1464903,4.306112971,0
6.096128348,200.6462242,16932.5771,6.542206355,,404.460052,9.063963653,84.05710054,2.956447478,0
6.297845634,214.2145741,21022.83503,7.258721933,331.821977,434.0487022,15.87218218,64.84690479,1.680554025,0
5.284096687,185.7054923,26532.73725,6.132545674,328.1395817,543.1817477,17.39846476,47.0663922,4.800963142,0
8.26994471,192.0037757,11889.21775,8.377233431,345.9873539,405.3406089,17.39566199,85.44498456,3.076479932,0
6.03956779,246.6928547,39489.00974,3.19496876,,357.9863126,13.23935552,78.40453381,4.206835504,0
6.243279004,171.1038864,19605.02957,8.268229135,,512.8947171,17.2184173,53.60972652,3.472839213,0
8.214099764,192.1771266,12819.87544,7.536023171,343.4772615,418.6787647,13.35260403,86.97810125,3.38186391,0
,205.6387903,39742.97033,4.660528471,323.9564921,509.5464193,11.67484982,55.04267885,3.916745527,0
,233.0201336,27071.11862,6.220936451,298.112645,357.1196221,16.7689452,51.2844005,4.284878629,0
,220.5525236,28135.07684,7.978098114,307.6524515,421.4642532,17.53229784,86.84809788,3.569570266,0
9.836030547,230.4719215,16103.36055,5.599314066,,300.0624866,14.38371843,61.93929665,4.219118008,0
8.719764332,219.7788985,30681.12026,7.268765089,340.9184904,481.8534152,9.151209133,50.17859554,2.887725422,0
7.009601694,220.561996,18628.69683,6.781680397,,397.996103,14.80867448,77.76353379,3.121944851,0
6.492638846,172.8639603,14625.56136,7.7365695,349.4040572,652.5375916,10.21205821,56.94972417,4.667770161,0
7.814524321,180.3473084,17516.69936,7.489006438,352.2770291,370.0113729,14.28931979,80.88242514,2.901699556,0
9.652562935,205.2060586,8508.15373,4.945416599,386.5411847,392.7674528,12.44653913,53.89803657,3.192569799,0
8.00754122,151.7363219,8864.68648,11.25150735,,447.484361,12.41269116,,5.25017306,0
,170.5500878,17561.27284,8.320209558,349.2919542,374.4638479,10.98914567,73.70144876,3.716659341,0
,204.7349975,33798.10896,6.578160637,,426.0805224,13.94022086,69.05166196,3.845127166,0
7.386837696,189.5958143,29122.697,8.420763302,321.5677645,458.0441705,17.1969431,56.76991473,4.816705216,0
5.497580321,204.6828696,29493.42297,7.604130349,323.6087859,476.8444591,16.6724146,83.41383836,5.060114929,0
6.057828114,230.7176933,44868.45837,6.443391566,,397.2367839,14.03790316,76.70160916,3.292249267,0
,222.8212131,23879.22676,5.082356628,,382.7579656,15.85606224,66.27047668,4.235174415,0
6.268953337,185.7066466,24769.51139,6.717666041,318.2279422,534.5408375,13.62886544,69.13921994,4.674495973,0
,190.9292558,20661.41106,10.17548378,299.3455763,471.0626399,9.225985273,60.02352277,4.969149725,0
6.284984822,196.7750562,29213.62039,8.528792609,334.4777948,574.5406715,11.09589252,,5.703287743,0
9.043095632,181.5666628,8273.591971,6.701041921,,372.551219,9.762360818,65.21633786,4.008499341,0
8.523062079,201.6084925,24207.29803,7.220716207,,436.6259903,15.74063873,63.31050275,5.112376365,0
,183.4648531,19998.85902,7.151888696,337.5395326,294.8468015,10.08866801,66.29916222,4.183319911,0
,193.4002675,30630.75994,6.873568148,342.1932395,430.3956004,17.44681822,49.88365316,2.913048443,0
4.02905271,203.3868565,42327.16802,8.550483092,279.6752556,503.7324283,13.75883583,46.38406377,4.179656267,0
6.412707042,204.3580969,32333.84154,5.204084472,345.7175003,389.2152949,11.14503977,91.20486668,5.014144884,0
6.27629499,184.9520574,28653.47234,6.519434941,335.2577773,470.4296759,11.19848306,,4.342759277,0
7.648877928,188.5069774,22510.97507,8.617208147,,393.293539,12.85451911,73.31350293,4.953533863,0
5.548181849,204.2598994,39997.7837,7.027226156,319.2029353,431.9724289,15.4003962,41.95229157,3.945460484,0
,216.6756187,17870.31525,6.613386703,338.4159388,438.1321035,15.44149005,83.27273575,2.604959925,0
7.468617019,240.3453052,36701.97435,4.536412951,339.2213512,453.2113664,16.10651511,67.95249573,3.384178841,0
,179.1494467,21051.36538,8.887846238,296.9490697,418.2698062,18.80051563,92.09600004,3.764703594,0
7.918150471,214.1866109,23823.49289,7.290877676,341.1733217,411.4244826,19.58500189,25.05737466,4.028958007,0
,191.7642561,10830.80125,6.36288937,,492.200309,17.29164516,43.27254516,4.266775395,0
,181.3746513,14579.82207,5.435058194,,308.7925146,9.545091693,60.21464669,4.161749271,0
5.433242117,201.7812455,31157.11017,7.286392324,304.4252752,451.5571777,10.84209516,87.63401318,3.675717673,0
8.33951161,202.2016242,21295.74988,5.618116053,,428.9503288,15.49138749,81.31532668,4.827704247,0
6.715719088,195.1905985,19966.7447,7.744695763,354.2089232,411.7955029,17.32308073,67.9817406,2.443008006,0
6.09801209,211.4540103,39352.77584,6.212191253,,488.1413127,11.79184027,46.92804133,4.590616741,0
6.576845323,156.2217681,12772.09575,9.759897652,341.7493777,418.9724666,10.38225265,78.30517971,3.771313518,0
4.68109876,220.4761261,38748.41135,4.652513833,306.4511896,442.5305081,10.94126989,,4.125750333,0
8.15121531,219.56005,13699.68071,3.804428299,,460.528736,14.95129501,79.63426081,3.523980506,0
,226.5483539,13584.49034,4.190696211,374.1576208,335.3782115,9.147436119,82.86492863,2.364558912,0
,220.8360348,27319.56903,4.5071016,329.9971883,463.9651678,13.98673533,,5.666547311,0
5.669689566,194.130069,20081.53795,6.778103642,,403.9899202,18.28480665,,3.592133424,0
6.6249436,185.4109329,16360.5663,9.472844969,320.8465069,458.9239774,12.48800692,40.95997374,3.546696372,0
8.273643584,188.1607511,11120.70105,7.410890858,346.3197738,344.1549646,15.31487917,89.44685002,3.331583735,0
,241.8955146,25717.93618,4.239997135,369.541143,474.9374696,15.30606267,48.37421162,4.306218231,0
,221.620058,11954.70073,6.657053081,,391.2387137,12.96143251,,3.282061393,0
10.50966863,213.8768725,16786.92541,6.624220206,,411.2169781,16.59093153,67.74551459,3.505078834,0
5.171434094,207.2805308,44612.75136,7.287925242,300.2542577,552.9075895,12.7237245,52.2377358,2.949431503,0
6.9641983,193.7532798,27408.49933,10.1846046,307.6945221,302.9404332,15.88964959,78.07673798,2.395683182,0
6.548796521,205.168161,13584.90025,3.777648007,,327.967343,15.62751448,51.85036617,4.197305125,0
6.555439264,195.1579765,15405.49648,2.750837309,,436.2780756,10.85526322,,3.79204017,0
9.042582866,221.3201844,14149.49983,5.325852715,366.6684085,377.8579586,13.00844311,87.89616571,4.34844014,0
5.970578908,202.7455203,19952.30947,7.872037771,311.1881847,412.0389222,18.63214156,73.16633787,5.013281168,0
6.273805782,191.8503964,15130.15437,5.11275051,349.9495296,538.2037134,12.38359721,52.09768738,4.510405324,0
6.604007989,212.9784674,23564.57966,6.608205099,325.3538597,430.332754,14.35290461,33.40304793,4.458966913,0
7.14394199,153.2363644,11553.03928,8.444687185,329.4044567,278.4832659,11.26688617,81.7184127,3.792840307,0
8.11644657,208.6891531,23985.86442,7.513870224,346.4237871,436.2905517,9.612293184,67.38115657,2.934697437,0
7.66518778,209.9972465,22993.72935,5.543901316,343.4942197,417.7389884,7.750606555,63.55182239,2.707129162,0
5.555352973,154.3006837,20503.43005,9.644996548,313.4702967,355.2069685,18.46869035,75.14036171,4.536145914,0
7.543931305,192.2345408,24227.96114,7.241343465,336.1510498,369.4276991,18.18887253,70.58850738,3.703191306,1
,218.5735482,11724.62332,7.565406845,296.4305395,452.7276913,14.66570381,51.26182669,3.56139783,1
7.340170884,210.1188126,12810.42316,8.86729383,309.6615775,412.7065583,12.38922918,73.51332057,3.919139533,1
10.01518906,210.126717,9064.035831,7.198432415,363.5618201,324.6479088,10.2130582,92.64389187,3.846547549,1
,188.7435625,19037.46264,6.034236064,,388.0658567,15.14906826,78.49941803,2.72365054,1
7.846463341,233.9765794,6670.659354,6.844526213,,545.310659,16.53621617,67.48409012,3.885623898,1
,155.6757769,52060.2268,2.577555273,365.0809633,323.0010364,14.16660236,48.25430719,2.000757032,1
6.334162776,197.4823264,23460.82138,6.121463538,303.5503239,399.5637857,18.8222159,62.22287461,4.038829793,1
9.616095703,221.7598179,12538.97403,9.089531144,,441.8810049,13.80837511,,2.946643668,1
,186.5952548,29496.91016,8.117747762,378.4305007,616.1752428,14.96277971,65.44456252,2.475284464,1
8.892998479,224.078183,22960.18064,8.982036449,274.6894585,466.2454797,9.693048967,59.57721177,3.619132805,1
,195.8365726,14563.68265,9.31597685,,289.6605864,9.184400747,49.54012015,3.957011709,1
8.1414299,211.7942673,15494.35984,9.450413982,,363.1293527,15.40338969,54.49073318,4.350921901,1
8.165714933,203.4193307,16925.0123,5.574341667,337.2523247,527.9125436,18.36143559,60.39354848,3.92011648,1
4.931958445,164.6667686,31155.54022,7.4114835,383.7826259,506.5314139,14.98003369,69.24922883,5.045982883,1
8.977821883,198.996287,20225.64292,7.56951815,352.6858428,492.0978246,19.62192339,64.17723224,3.199999614,1
7.372611796,220.3871636,17606.88569,9.426339354,274.2068037,551.1452068,14.82644147,67.30542126,3.182521119,1
9.107330383,202.5147114,24678.32929,5.57590637,334.7173347,467.1107616,12.93732874,46.93525183,4.492139949,1
4.168248461,164.3512893,23863.71686,8.593819232,,547.4668312,13.8434938,71.04673525,2.804525051,1
7.806909023,216.4731687,21299.31866,6.217597085,,524.0797055,13.89563062,83.14699902,5.127910988,1
6.704635426,230.7669398,9727.761716,5.943694579,223.2358161,405.7615711,12.82650937,74.38519942,3.42217862,1
3.623165848,156.8989167,26738.52536,5.023142591,388.7522531,388.7526203,17.1960121,63.56487022,5.370205549,1
7.966856824,186.353361,21440.73885,7.832473708,393.7670457,461.3562275,13.91386963,86.12181104,5.115430914,1
4.595607756,204.8596598,13891.03853,6.37134453,,631.8220782,11.42091036,70.44900254,3.978919807,1
,204.6690467,12874.44464,5.07116445,324.7012926,402.6192862,16.64247971,64.84674857,4.058942266,1
3.994497606,179.454192,18682.27714,6.464792741,331.1456211,538.1749592,13.91682032,,3.379147351,1
8.907987118,202.4612113,33653.76196,5.431878696,330.8271328,426.186565,18.75990224,79.37062125,4.641258532,1
5.898726325,198.3100198,21148.2419,9.124900322,326.2542815,312.3885856,13.042948,74.31161876,4.899815187,1
9.514626622,215.725527,16553.56244,7.54785947,321.7762131,453.9184895,9.640241052,57.86542318,2.64503637,1
8.842463656,229.9644224,7839.31876,10.50880989,278.428265,370.0851534,15.79097733,77.16661878,4.576728706,1
7.721078494,208.4385926,17248.61874,7.685369735,286.4035215,269.0136348,11.75734824,56.884528,3.22395109,1
9.089421098,208.91472,32238.07778,6.895013645,321.0804652,449.2599756,12.51464126,89.21307429,4.430116016,1
1.757037115,147.5818314,41538.24273,7.728177044,376.012933,428.4448225,10.82869634,65.00583981,2.96755413,1
7.725192099,213.9513281,20461.75904,5.340318649,,338.2142583,17.03246611,58.58745936,4.163325537,1
6.729191489,178.4936319,31991.95875,5.632940371,,341.7747779,14.80519846,64.12915495,5.112254251,1
5.085429353,173.5659711,33455.24099,6.033247172,351.271267,507.476249,17.79595745,62.46613537,3.96173067,1
9.545270521,212.0463911,25189.83062,6.203868785,316.5673193,498.2669594,20.05151858,52.90112726,4.983903465,1
,182.5339784,20049.2421,8.48046796,330.1278686,328.7009606,12.33228811,79.7847804,3.693510936,1
6.246264054,163.2180384,26408.88177,6.02967048,429.0223118,509.9568642,23.56964491,19.17517454,5.044454778,1
7.376449105,168.7500072,37191.11414,4.184943038,,439.3128533,15.90098505,63.33489467,5.767354666,1
7.802426084,232.67028,14382.90216,7.626922907,,413.2921835,15.49560337,42.00208201,4.363529881,1
8.596767212,202.3431875,15173.47115,7.248624986,373.6533277,315.4790704,15.0086742,76.87966926,3.238692933,1
6.436444496,192.9956648,19579.38955,7.640874322,314.922739,379.6753668,12.89704926,75.83913181,3.415851385,1
7.333477726,233.7213551,16066.55212,8.181988065,224.212503,401.7393087,15.31397775,81.84206216,4.772662701,1
6.144759038,210.9797475,19981.31519,9.203614112,271.0971043,332.5981262,17.18796335,79.63424204,3.082080496,1
4.725997721,175.9914868,34265.83058,5.923395847,324.8707242,441.9451807,12.63608646,,3.644606541,1
5.393345914,172.5502615,28099.03873,5.789668676,372.6219432,505.5423487,17.53070356,67.27387448,4.633854752,1
5.624819996,215.8228726,9028.760345,9.256097772,274.2923054,340.6483926,10.68067274,72.48745023,4.355489162,1
5.768868031,184.3950028,31155.98882,8.392833532,356.5526971,380.0968101,10.43033979,100.2316678,3.092626379,1
,195.8746342,17749.29866,7.556750344,,512.4544684,15.48527563,54.13265784,2.775635434,1
5.251353815,167.924336,34768.93342,4.023081339,377.1434889,315.5361054,10.42915946,70.5933871,4.072252323,1
7.688785916,209.1856253,29568.53585,9.817335635,294.3477322,355.6986132,13.91876862,71.68153964,3.918673156,1
3.681076271,144.2652699,26726.77111,6.095282919,,564.183824,13.65110537,92.2991007,3.893070403,1
4.897691707,169.2357683,14676.71627,8.318607337,,437.5386924,16.21914102,81.94780623,3.894464333,1
5.842754601,202.0447753,13969.26156,6.643918028,290.7959545,475.1429562,18.18983851,77.93110395,4.490392564,1
,193.4101406,14472.39155,5.640672345,322.6744621,431.4573372,12.72192188,92.75885234,4.41481891,1
5.038316783,170.3604625,25866.10395,7.403750049,,350.3910241,13.27027883,65.33163286,3.913695776,1
9.961247709,220.038186,11939.76986,8.428753588,337.48361,398.6809356,14.7925852,60.99184258,3.246583097,1
7.417502637,198.705653,24389.36289,4.790681389,289.3313578,366.3707236,18.41518046,87.99622277,3.391240667,1
,160.3259716,37795.76332,9.15222467,390.2766084,441.9861061,16.45099005,21.35527518,4.441979836,1
5.099932005,189.6659365,21807.40013,4.368152032,,334.5123059,14.73229122,49.98567905,5.159301249,1
3.633162829,179.3505767,28584.17581,5.246381747,292.4405364,500.8660185,8.95640146,77.36098527,3.349571655,1
8.860450854,193.7431052,24085.11214,6.183109518,,526.7049237,9.901327632,81.33933981,4.677713327,1
10.13793229,242.005716,15088.82765,8.677789359,,596.3463464,14.97119882,62.36582435,3.872018159,1
9.90081484,199.0837518,16233.13468,8.146643168,380.1130295,345.0198518,20.38671963,73.38148842,2.39500211,1
10.2684305,218.2166825,13753.99337,7.512608141,334.1780747,341.6022087,15.67156353,84.68266023,4.304689262,1
0.2274990502,152.5301112,39028.59934,3.462492048,283.6937822,443.0292321,13.2019432,62.32271111,3.545741438,1
6.017260924,206.0143998,15157.26879,7.582123856,307.7044736,431.7819875,14.22175704,53.31997717,4.427712282,1
7.110845138,213.8863369,25043.5328,6.048437038,245.954253,505.7355345,16.38314048,91.68102605,5.712792127,1
6.350290472,190.3837378,14905.39385,5.537830157,,446.8406051,13.98356664,67.81709624,4.265233067,1
8.12934172,211.1233123,22982.92744,6.779005477,326.3979533,367.9887837,13.91093319,55.79535664,4.822043564,1
10.25281623,218.2797001,18158.84212,8.657341897,349.5295679,336.1988372,19.44259882,82.85827184,4.559836219,1
5.462355935,187.7095327,11642.149,8.439641071,,534.6639449,8.129792646,74.60371287,4.486180492,1
9.239440361,212.5690763,14829.62421,7.172920417,324.1289153,575.4219684,16.58112044,66.88527013,3.471971127,1
7.071314192,213.619625,20038.79642,7.602251874,290.0572188,605.3050414,8.713963616,58.41345969,4.29372656,1
7.115895266,193.7067445,18463.88366,4.924388997,319.0569513,369.534034,14.8415799,54.43749402,3.736020547,1
8.238996597,199.5945387,25046.79864,9.288019857,350.835986,328.3633983,18.74323079,54.41696499,3.089923749,1
6.446252032,204.2535631,11104.25051,7.648612893,,418.0412196,16.62562738,,4.976957858,1
6.161779499,202.7569725,12229.64758,11.52359751,324.0480348,344.3656891,14.68592683,47.8031937,4.003547029,1
6.772156538,196.9000984,13790.2962,9.575052873,,347.5883747,17.70572731,68.37981452,3.827255961,1
7.06184552,211.0916871,11300.23811,8.866359287,299.9380711,353.5104246,16.89575368,67.57710868,3.958248504,1
4.638250259,182.4196209,34261.98589,6.197715942,307.4584542,439.1177046,7.760852569,,4.124537825,1
7.678966889,205.4799184,7472.50648,7.181868528,,395.2357843,7.918150338,76.37830906,3.718981559,1
8.137713063,178.7166329,33786.71631,9.101885137,,481.0735393,12.27318065,95.90528791,2.743866752,1
7.481397772,186.0747655,13781.78028,4.64925393,377.3443719,323.7728426,11.68712384,66.29164984,4.03997629,1
8.082148076,185.9324194,28407.66103,7.605420788,381.7618836,402.6580222,12.83064631,86.97972392,3.373484514,1
,210.6273585,27983.17942,5.947212908,,436.8440526,16.12752714,64.56404411,4.290393224,1
7.702183099,192.1375306,18126.03096,9.154580507,364.191227,646.7325987,14.37633691,90.52753632,4.382159162,1
6.750761186,207.2545054,23642.9926,7.691012379,293.7830399,446.6969391,6.00039093,30.90081515,2.777726265,1
,219.7060481,22387.31575,7.308500572,316.9730031,327.2895434,12.78526531,80.75786638,4.649365028,1
6.323942073,185.9924106,23234.78893,5.892962669,347.2368266,401.3048946,13.26328179,60.47403118,3.575010576,1
5.403883692,199.0166741,11571.42154,6.285433846,,377.4307463,11.85907432,74.01204311,3.189942299,1
5.699873488,159.4356011,31977.37014,5.249974384,,501.7432181,8.008011415,55.87024536,2.416402098,1
7.694264582,184.8363006,22673.03447,5.701063334,,439.6330269,8.857705531,64.97557392,5.707192759,1
8.581428694,186.6016211,20590.71211,3.924182928,366.1318999,384.3056983,9.999397816,66.69397284,3.388448222,1
9.888941401,220.638823,19892.38891,7.986456362,326.0765603,460.8124249,14.92917215,59.60280779,3.75016351,1
3.426450368,154.7117245,21839.69596,4.965722328,,437.3771806,14.6893506,56.49007685,5.97805394,1
8.370440489,231.4425533,15063.81497,12.27937418,,422.2938193,15.02708758,67.50300435,3.21063541,1
,204.852187,13286.15658,9.093843421,332.8455445,365.6875204,8.589895535,76.30637565,4.26852452,1
8.390500572,215.295518,27032.14226,6.553957722,282.859453,443.4455903,12.841611,46.36821941,4.150359337,1
7.58194468,193.2864626,21675.68287,9.82149852,381.930744,414.8109854,16.10916917,92.60908364,4.833345774,1
9.850054687,208.740232,35289.23711,8.350110052,337.2097419,462.4801989,10.10514594,50.88600603,4.521836127,1
5.225683807,185.050444,16276.3986,6.617097554,,394.6348677,7.817811637,89.05258819,3.695746982,1
9.663653196,233.487268,13213.57825,10.14993691,293.0746575,326.777803,10.43961937,62.45537307,4.741944305,1
,158.7629592,26210.11601,4.088762947,,354.8470533,16.00671093,85.3380533,5.010163393,1
7.935607325,207.0168521,19657.84331,8.604504846,312.3436071,358.8490033,21.22812724,63.77183269,3.619650737,1
8.92814208,197.6485302,27884.43425,8.968576039,,317.5326799,21.49786644,73.01113197,4.111101546,1
6.920342899,207.8213631,16689.7996,10.03114637,286.4138616,481.9558771,9.77189594,78.29502214,3.266213475,1
10.53809844,200.1398287,13867.2442,7.365015093,409.4467298,340.8088228,17.07312308,72.73063948,3.823092676,1
5.729302912,162.8575851,34573.67879,5.654856361,415.2870722,297.6313652,13.99084222,76.74467672,3.556394812,1
5.335688809,178.6401187,37993.18275,9.772521848,343.2583593,465.0727958,14.83425698,65.32653149,3.921976381,1
